DFF 1.1	Flow Table																											
																												
			Gate			Command				Bin Number		Sort Number			Flag			Group				Device			Debug			
	Label	Enable	Job	Part	Env	Opcode	Parameter	TName	TNum	Pass	Fail	Pass	Fail	Result	Pass	Fail	State	Specifier	Sense	Condition	Name	Sense	Condition	Name	Assume	Sites	Comment	
						Test	program_ckbd_v1	PGM_CKBD	1000		100		1100	Fail														
						Test	margin_read1_ckbd	margin_read1_ckbd	1010					Fail														
						Test	margin_read0_ckbd	margin_read0_ckbd	1030					Fail														
						Test	erase_all_v1	erase_all	2000					Fail														
						Test	erase_all_v1	erase_all	2010					Fail														
						Test	erase_all_v1	erase_all	2030					Fail														
						Test	erase_all_v1	erase_all	2060					Fail														
						Test	erase_all_v1	erase_all	2100					Fail														
						Test	erase_all_v1	erase_all	2150					Fail														
						Test	margin_read1_all1_v1	margin_read1_all1	2210					Fail														
		data_collection				Test	nvm_allflash_vsgdist	ErsSatVsg						None														
		data_collection				Test	nvm_allflash_vsgdist_tifr	ErsSatVsgTIFR						None														
		data_collection				Test	nvm_allflash_vsgdist_uifr	ErsSatVsgUIFR						None														
						logprint	Should_be_v1																					
						Test	program_ckbd_v1	program_ckbd	3000					Fail														
						logprint	Should_be_v2																					
						Test	program_ckbd_v2	program_ckbd	3010					Fail														
						logprint	Should_be_v1																					
						Test	program_ckbd_v1	program_ckbd	3020					Fail														
						logprint	Should_be_v2																					
						Test	program_ckbd_v2	program_ckbd	3030					Fail														
						logprint	Should_be_a_v1_test_instance_group																					
						Test	program_ckbd_grp_v1	program_ckbd_grp	3040					Fail														
						logprint	Should_be_a_v2_test_instance_group																					
						Test	program_ckbd_grp_v2	program_ckbd_grp	3050					Fail														
						logprint	Should_be_a_v1_test_instance_group																					
						Test	program_ckbd_grp_v1	program_ckbd_grp	3060					Fail														
						logprint	Should_be_a_v2_test_instance_group																					
						Test	program_ckbd_grp_v2	program_ckbd_grp	3070					Fail														
			P1			Test	p1_only_test	p1_only_test	3080					Fail														
			P1,P2			Test	p1_or_p2_only_test	p1_or_p2_only_test	3090					Fail														
			!P1			Test	not_p1_test	not_p1_test	3100					Fail														
			!P1,!P2			Test	not_p1_or_p2_test	not_p1_or_p2_test	3110					Fail														
			!P1,!P2			Test	another_not_p1_or_p2_test	another_not_p1_or_p2_test	3120					Fail														
						logprint	Verify_that_a_test_with_an_external_instance_works																					
						Test	por_ins		3130					Fail														
						logprint	Verify_that_a_request_to_use_the_current_context_works																					
			P1			Test	erase_all_v1	erase_all	3140					Fail														
			P1			Test	erase_all_v1	erase_all	3150					Fail														
			P1			Test	erase_all_v1	erase_all	3160					Fail														
			!P2			Test	erase_all_v1	erase_all	3170					Fail														
						Test	erase_all_v1	erase_all	3180					Fail														
						Test	margin_read1_all1_v1	margin_read1_all1	3200					None		erase_vfy_0_7AF57D1_FAILED												
						Test	erase_all_v1	erase_all	3210					Fail									flag-true	erase_vfy_0_7AF57D1_FAILED				
						Test	margin_read1_all1_v1	margin_read1_all1	3220					None		erase_vfy_1_7AF57D1_FAILED												
						Test	erase_all_v1	erase_all	3230					Fail									flag-true	erase_vfy_1_7AF57D1_FAILED				
						Test	margin_read1_all1_v1	margin_read1_all1	3240					None		erase_vfy_2_7AF57D1_FAILED												
						Test	erase_all_v1	erase_all	3250					Fail									flag-true	erase_vfy_2_7AF57D1_FAILED				
						Test	margin_read1_all1_v1	margin_read1_all1	3260					None		erase_vfy_3_7AF57D1_FAILED												
						Test	erase_all_v1	erase_all	3270					Fail									flag-true	erase_vfy_3_7AF57D1_FAILED				
						Test	margin_read1_all1_v1	margin_read1_all1	3280					None		erase_vfy_4_7AF57D1_FAILED												
						Test	erase_all_v1	erase_all	3290					Fail									flag-true	erase_vfy_4_7AF57D1_FAILED				
						Test	margin_read1_all1_v1	margin_read1_all1	4000					Fail														
						logprint	Test_if_enable																					
		do_erase				Test	erase_all_v1	erase_all	4010					Fail														
		do_erase				Test	erase_all_v1	erase_all	4020					Fail														
						logprint	Test_unless_enable																					
		no_extra_erase				goto	LABEL_1_7AF57D1																					
						Test	erase_all_v1	erase_all	4030					Fail														
						Test	erase_all_v1	erase_all	4040					Fail														
						Test	erase_all_v1	erase_all	4050					Fail														
	LABEL_1_7AF57D1					nop																						
						Test	erase_all_v1	erase_all	4060					Fail														
						Test	erase_all_v1	erase_all	4070					Fail														
						logprint	Test_if_passed																					
						Test	erase_all_v1	erase_all	4080					None	erase_passed_1_7AF57D1_PASSED													
						Test	erase_all_v1	erase_all	4090					None	erase_passed_2_7AF57D1_PASSED													
						Test	margin_read1_all1_v1	margin_read1_all1	4100					Fail									flag-true	erase_passed_1_7AF57D1_PASSED				
						Test	margin_read1_all1_v1	margin_read1_all1	4110					Fail									flag-true	erase_passed_2_7AF57D1_PASSED				
						logprint	Test_unless_passed																					
						Test	erase_all_v1	erase_all	4120					None		erase_passed_3_7AF57D1_FAILED												
						Test	erase_all_v1	erase_all	4130					None		erase_passed_4_7AF57D1_FAILED												
						Test	margin_read1_all1_v1	margin_read1_all1	4140					Fail									flag-true	erase_passed_3_7AF57D1_FAILED				
						Test	margin_read1_all1_v1	margin_read1_all1	4150					Fail									flag-true	erase_passed_4_7AF57D1_FAILED				
						logprint	Test_if_failed																					
						Test	erase_all_v1	erase_all	4160					None		erase_failed_1_7AF57D1_FAILED												
						Test	erase_all_v1	erase_all	4170					None		erase_failed_2_7AF57D1_FAILED												
						Test	margin_read1_all1_v1	margin_read1_all1	4180					Fail									flag-true	erase_failed_1_7AF57D1_FAILED				
						Test	margin_read1_all1_v1	margin_read1_all1	4190					Fail									flag-true	erase_failed_2_7AF57D1_FAILED				
						logprint	Test_unless_failed																					
						Test	erase_all_v1	erase_all	4200					None	erase_failed_3_7AF57D1_PASSED													
						Test	erase_all_v1	erase_all	4210					None	erase_failed_4_7AF57D1_PASSED													
						Test	margin_read1_all1_v1	margin_read1_all1	4220					Fail									flag-true	erase_failed_3_7AF57D1_PASSED				
						Test	margin_read1_all1_v1	margin_read1_all1	4230					Fail									flag-true	erase_failed_4_7AF57D1_PASSED				
						logprint	Test_if_ran																					
						Test	erase_all_v1	erase_all	4240					Fail														
